pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
SL,2023-09-27,88.4,-1.07,5.75,"Canning, Griffin",641598,656288,field_out,hit_into_play,,,,,14,"Mitch Garver grounds out, pitcher Griffin Canning to shortstop Zach Neto to first baseman Brandon Drury.",R,R,R,LAA,TEX,X,1,ground_ball,0,1,2023,0.26,-0.49,0.59,1.47,,673962,641680,2,6,Top,115.67,154.24,,,,,3.487956862082951,-128.69066069891107,-3.3121274965387024,2.133303944638334,27.902616189857632,-37.102535116369395,3.41,1.59,36,85.5,1,88.1,2747,6.1,716420,681351,592273,664058,683021,687263,545341,666176,665120,54.35,0.243,0.196,0.0,1,0,0,2,44,2,Slider,0,2,2,0,2,0,2,0,Standard,Standard,39,0.032,-0.256,68.2,7.3,0.243,0.256,88.0,-2,2,0.216,0.784,27,32,27,32,3,2,6,1,,1,3.41,-0.26,-0.26,45.9
SL,2023-09-27,89.0,-1.02,5.75,"Canning, Griffin",641598,656288,,called_strike,,,,,8,"Mitch Garver grounds out, pitcher Griffin Canning to shortstop Zach Neto to first baseman Brandon Drury.",R,R,R,LAA,TEX,S,,,0,0,2023,0.05,-0.44,-0.24,2.12,,673962,641680,2,6,Top,,,,,,,1.8261377369774707,-129.5903802362023,-1.9229627797439128,0.1385241106287233,27.84086782397572,-36.92946241835075,3.52,1.67,,,,88.9,2681,6.3,716420,681351,592273,664058,683021,687263,545341,666176,665120,54.23,,,,,,,,44,1,Slider,0,2,2,0,2,0,2,0,Standard,Standard,29,0.0,-0.04,,,,0.04,,-2,2,0.216,0.784,27,32,27,32,3,2,6,1,,1,3.32,-0.05,-0.05,48.8
CU,2023-09-27,82.6,-1.13,5.7,"Canning, Griffin",641680,656288,walk,blocked_ball,,,,,14,Jonah Heim walks.   Josh Jung to 2nd.,R,L,R,LAA,TEX,B,,,3,2,2023,1.23,-0.34,1.38,1.32,,,673962,2,6,Top,,,,,,,3.3119069562307457,-120.3129376928969,-2.782943828026156,11.214717923919425,24.740605246881447,-35.12881171407202,3.55,1.6,,,,82.3,2396,6.2,716420,681351,592273,664058,683021,687263,545341,666176,665120,54.34,,0.695903,0.7,1,0,0,,43,7,Curveball,0,2,2,0,2,0,2,0,Strategic,Standard,42,-0.014,0.258,,,,-0.258,,-2,2,0.23,0.77,27,28,27,28,3,2,6,1,,1,3.69,-1.23,1.23,44.4
FF,2023-09-27,94.0,-0.72,5.67,"Canning, Griffin",641680,656288,,ball,,,,,11,Jonah Heim walks.   Josh Jung to 2nd.,R,L,R,LAA,TEX,B,,,2,2,2023,-0.75,1.4,-0.39,4.37,,,673962,2,6,Top,,,,,,,2.51770576600058,-136.888640977016,-0.7230861592077154,-10.031921740034,33.10805003686623,-14.796803559162411,3.49,1.56,,,,93.7,2134,6.3,716420,681351,592273,664058,683021,687263,545341,666176,665120,54.19,,,,,,,,43,6,4-Seam Fastball,0,2,2,0,2,0,2,0,Strategic,Standard,220,0.0,0.065,,,,-0.065,,-2,2,0.23,0.77,27,28,27,28,3,2,6,1,,1,1.2,0.75,-0.75,41.6
FF,2023-09-27,93.9,-0.92,5.65,"Canning, Griffin",641680,656288,,foul,,,,,2,Jonah Heim walks.   Josh Jung to 2nd.,R,L,R,LAA,TEX,S,,,2,2,2023,-0.69,1.3,-0.2,3.52,,,673962,2,6,Top,,,,,,,3.389566116973439,-136.8195757997532,-2.6974904070526824,-9.457233772264257,29.971139018927826,-15.467464907643269,3.48,1.62,262,78.4,26,94.2,2157,6.4,716420,681351,592273,664058,683021,687263,545341,666176,665120,54.13,,,,,,,,43,5,4-Seam Fastball,0,2,2,0,2,0,2,0,Strategic,Standard,211,0.0,0.0,66.0,6.1,,0.0,88.0,-2,2,0.23,0.77,27,28,27,28,3,2,6,1,,1,1.28,0.69,-0.69,43.5
FF,2023-09-27,95.2,-0.86,5.79,"Canning, Griffin",641680,656288,,ball,,,,,12,Jonah Heim walks.   Josh Jung to 2nd.,R,L,R,LAA,TEX,B,,,1,2,2023,-0.82,1.27,1.01,3.41,,,673962,2,6,Top,,,,,,,6.762224717668657,-138.48716304636818,-3.4544154184125193,-12.087320123394582,31.260980203838564,-15.295845604060396,3.6,1.62,,,,95.3,2212,6.4,716420,681351,592273,664058,683021,687263,545341,666176,665120,54.13,,,,,,,,43,4,4-Seam Fastball,0,2,2,0,2,0,2,0,Strategic,Standard,212,0.0,0.034,,,,-0.034,,-2,2,0.23,0.77,27,28,27,28,3,2,6,1,,1,1.25,0.82,-0.82,44.1
FF,2023-09-27,94.3,-0.78,5.57,"Canning, Griffin",641680,656288,,swinging_strike,,,,,3,Jonah Heim walks.   Josh Jung to 2nd.,R,L,R,LAA,TEX,S,,,1,1,2023,-0.6,1.36,0.54,3.44,,,673962,2,6,Top,,,,,,,4.771349732463952,-137.25116391380192,-2.8742828404170506,-8.613572427292208,30.764003649464236,-14.505955447400202,3.48,1.62,,,,94.5,2226,6.4,716420,681351,592273,664058,683021,687263,545341,666176,665120,54.06,,,,,,,,43,3,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,213,0.0,-0.06,62.5,6.0,,0.06,,-2,2,0.23,0.77,27,28,27,28,3,2,6,1,,1,1.2,0.6,-0.6,40.2
FF,2023-09-27,93.7,-0.82,5.63,"Canning, Griffin",641680,656288,,swinging_strike,,,,,2,Jonah Heim walks.   Josh Jung to 2nd.,R,L,R,LAA,TEX,S,,,1,0,2023,-0.81,1.34,-0.2,3.26,,,673962,2,6,Top,,,,,,,3.3966955654966524,-136.4313749238258,-3.351760814508402,-10.869874572094114,31.46227520731057,-14.886227270622012,3.48,1.62,,,,93.6,2129,6.3,716420,681351,592273,664058,683021,687263,545341,666176,665120,54.17,,,,,,,,43,2,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,217,0.0,-0.05,68.7,6.5,,0.05,,-2,2,0.23,0.77,27,28,27,28,3,2,6,1,,1,1.26,0.81,-0.81,40.1
FF,2023-09-27,93.8,-0.99,5.64,"Canning, Griffin",641680,656288,,ball,,,,,12,Jonah Heim walks.   Josh Jung to 2nd.,R,L,R,LAA,TEX,B,,,0,0,2023,-0.63,1.34,0.37,4.11,,,673962,2,6,Top,,,,,,,4.903856673300538,-136.5068122416423,-1.1926013461153775,-8.976097886042757,30.923969010007465,-15.401177830380938,3.63,1.68,,,,93.8,2174,6.3,716420,681351,592273,664058,683021,687263,545341,666176,665120,54.15,,,,,,,,43,1,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,215,0.0,0.03,,,,-0.03,,-2,2,0.23,0.77,27,28,27,28,3,2,6,1,,1,1.26,0.63,-0.63,42.8
CH,2023-09-27,91.0,-1.1,5.66,"Canning, Griffin",673962,656288,single,hit_into_play,,,,,8,Josh Jung singles on a ground ball to left fielder Randal Grichuk.,R,R,R,LAA,TEX,X,7,ground_ball,0,0,2023,-1.13,0.06,-0.01,2.09,,,,2,6,Top,110.78,125.68,,,,,5.107282370611296,-132.53942485053156,-3.1970465665893606,-14.366978765716665,26.925826105817873,-31.058452440626656,3.63,1.72,21,87.2,-4,90.9,1669,6.0,716420,681351,592273,664058,683021,687263,545341,666176,665120,54.45,0.211,0.187,0.9,1,1,0,2,42,1,Changeup,0,2,2,0,2,0,2,0,Standard,Standard,237,-0.01,0.344,72.1,7.0,0.245,-0.344,88.0,-2,2,0.24,0.76,27,25,27,25,3,2,6,1,,1,2.68,1.13,1.13,36.8
