pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
SI,2023-10-01,95.7,2.46,6.04,"Ferrer, Jose A.",518595,678606,field_out,hit_into_play,,,,,13,Travis d'Arnaud pops out to second baseman Luis Garcia.,R,R,L,ATL,WSH,X,4,popup,2,0,2023,1.13,1.3,-0.83,2.23,,542303,671739,2,7,Bot,144.16,152.59,,,,,-11.17932870506088,-138.67026251101086,-7.246324801108159,17.210879569957555,33.26641657204931,-13.855568955883106,3.43,1.56,125,79.3,70,94.8,2233,6.1,716354,686452,608841,671277,545121,682928,669743,696285,657041,54.36,0.003,0.003,0.0,1,0,0,3,67,3,Sinker,7,5,7,5,5,7,7,5,Standard,Standard,120,-0.02,-0.347,81.3,8.0,0.003,0.347,88.0,2,2,0.89,0.89,23,34,23,34,1,3,2,2,,8,1.22,1.13,-1.13,36.3
CH,2023-10-01,85.2,2.78,5.97,"Ferrer, Jose A.",518595,678606,,ball,,,,,13,Travis d'Arnaud pops out to second baseman Luis Garcia.,R,R,L,ATL,WSH,B,,,1,0,2023,1.36,0.53,-0.77,1.43,,542303,671739,2,7,Bot,,,,,,,-10.960421406287413,-123.37455864605744,-5.251437426300729,16.24903585928788,27.42696062439999,-25.805489992763174,3.62,1.68,,,,83.9,2060,6.0,716354,686452,608841,671277,545121,682928,669743,696285,657041,54.54,,,,,,,,67,2,Changeup,7,5,7,5,5,7,7,5,Standard,Standard,104,0.0,0.021,,,,-0.021,,2,2,0.89,0.89,23,34,23,34,1,3,2,2,,8,2.67,1.36,-1.36,34.7
SI,2023-10-01,94.6,2.72,6.02,"Ferrer, Jose A.",518595,678606,,ball,,,,,13,Travis d'Arnaud pops out to second baseman Luis Garcia.,R,R,L,ATL,WSH,B,,,0,0,2023,1.4,0.32,-0.23,0.85,,542303,671739,2,7,Bot,,,,,,,-10.776575520060412,-137.1611784903554,-8.431915102733875,20.10672294230678,31.0774090317101,-26.35343528553425,3.68,1.65,,,,94.1,2137,6.2,716354,686452,608841,671277,545121,682928,669743,696285,657041,54.27,,,,,,,,67,1,Sinker,7,5,7,5,5,7,7,5,Standard,Standard,120,0.0,0.03,,,,-0.03,,2,2,0.89,0.89,23,34,23,34,1,3,2,2,,8,2.25,1.4,-1.4,36.3
SI,2023-10-01,97.1,2.67,6.01,"Ferrer, Jose A.",671739,678606,single,hit_into_play,,,,,5,Michael Harris II singles on a sharp ground ball to second baseman Luis Garcia.   Ozzie Albies scores.    Nicky Lopez scores.    Marcell Ozuna to 2nd.,R,L,L,ATL,WSH,X,4,ground_ball,2,2,2023,1.37,0.68,-0.22,2.64,645277,670032,542303,2,7,Bot,137.06,134.85,,,,,-10.78156091810229,-140.9029160476783,-4.9860764348289806,20.72121953219948,32.29658455014289,-22.086766669211887,3.45,1.59,7,102.7,-20,96.3,2121,6.0,716354,686452,608841,671277,545121,682928,669743,696285,657041,54.51,0.174,0.184,0.9,1,1,0,2,66,6,Sinker,5,5,5,5,5,7,7,5,Strategic,Standard,118,0.274,0.563,73.5,7.5,0.197,-0.563,102.7,0,0,0.616,0.616,23,22,23,22,1,3,2,1,,6,1.75,1.37,1.37,33.8
SI,2023-10-01,96.5,2.74,6.09,"Ferrer, Jose A.",671739,678606,,foul,,,,,8,Michael Harris II singles on a sharp ground ball to second baseman Luis Garcia.   Ozzie Albies scores.    Nicky Lopez scores.    Marcell Ozuna to 2nd.,R,L,L,ATL,WSH,S,,,2,2,2023,1.38,0.93,0.09,2.03,645277,670032,542303,2,7,Bot,,,,,,,-10.101432520063582,-140.0578343180485,-7.269192168663574,20.39002943379197,31.28304223143297,-18.435518253677536,3.45,1.59,,,,95.7,2207,6.0,716354,686452,608841,671277,545121,682928,669743,696285,657041,54.53,,,,,,,,66,5,Sinker,5,5,5,5,5,5,5,5,Strategic,Standard,118,0.0,0.0,70.6,7.3,,0.0,,0,0,0.616,0.616,23,22,23,22,1,3,2,1,,6,1.53,1.38,1.38,35.5
SI,2023-10-01,96.4,2.66,6.12,"Ferrer, Jose A.",671739,678606,,called_strike,,,,,4,Michael Harris II singles on a sharp ground ball to second baseman Luis Garcia.   Ozzie Albies scores.    Nicky Lopez scores.    Marcell Ozuna to 2nd.,R,L,L,ATL,WSH,S,,,2,1,2023,1.4,0.92,-0.31,2.65,645277,670032,542303,2,7,Bot,,,,,,,-11.021640644981916,-139.85066890293913,-5.677466086219691,20.78629193192589,30.968955022668503,-18.9805319880366,3.5,1.63,,,,96.0,2188,6.2,716354,686452,608841,671277,545121,682928,669743,696285,657041,54.29,,,,,,,,66,4,Sinker,5,5,5,5,5,5,5,5,Standard,Standard,123,0.0,-0.076,,,,0.076,,0,0,0.616,0.616,23,22,23,22,1,3,2,1,,6,1.55,1.4,1.4,39.7
SI,2023-10-01,95.7,2.81,6.02,"Ferrer, Jose A.",671739,678606,,called_strike,,,,,6,Michael Harris II singles on a sharp ground ball to second baseman Luis Garcia.   Ozzie Albies scores.    Nicky Lopez scores.    Marcell Ozuna to 2nd.,R,L,L,ATL,WSH,S,,,2,0,2023,1.34,0.85,0.44,2.65,645277,670032,542303,2,7,Bot,,,,,,,-9.24017611615394,-139.08819145149627,-5.168990700002319,19.449726439492505,30.80267753451029,-20.15689009182636,3.46,1.56,,,,95.3,2100,6.1,716354,686452,608841,671277,545121,682928,669743,696285,657041,54.39,,,,,,,,66,3,Sinker,5,5,5,5,5,5,5,5,Standard,Standard,116,0.0,-0.059,,,,0.059,,0,0,0.616,0.616,23,22,23,22,1,3,2,1,,6,1.64,1.34,1.34,32.2
SI,2023-10-01,94.6,2.76,6.01,"Ferrer, Jose A.",671739,678606,,ball,,,,,11,Michael Harris II singles on a sharp ground ball to second baseman Luis Garcia.   Ozzie Albies scores.    Nicky Lopez scores.    Marcell Ozuna to 2nd.,R,L,L,ATL,WSH,B,,,1,0,2023,1.36,0.85,-0.97,2.76,645277,670032,542303,2,7,Bot,,,,,,,-12.667997721298994,-137.12345118012044,-4.620930513941056,19.988962341655085,30.100085391474053,-20.573582672916523,3.45,1.56,,,,94.0,2114,6.1,716354,686452,608841,671277,545121,682928,669743,696285,657041,54.39,,,,,,,,66,2,Sinker,5,5,5,5,5,5,5,5,Standard,Standard,117,0.0,0.058,,,,-0.058,,0,0,0.616,0.616,23,22,23,22,1,3,2,1,,6,1.72,1.36,1.36,37.6
SI,2023-10-01,94.8,2.76,6.01,"Ferrer, Jose A.",671739,678606,,ball,,,,,4,Michael Harris II singles on a sharp ground ball to second baseman Luis Garcia.   Ozzie Albies scores.    Nicky Lopez scores.    Marcell Ozuna to 2nd.,R,L,L,ATL,WSH,B,,,0,0,2023,1.48,0.8,-0.82,2.56,645277,670032,542303,2,7,Bot,,,,,,,-12.60880880878628,-137.42064446088762,-5.126375262950454,21.575232822067655,30.10370220932129,-20.95828016037755,3.48,1.65,,,,94.5,2171,6.3,716354,686452,608841,671277,545121,682928,669743,696285,657041,54.22,,,,,,,,66,1,Sinker,5,5,5,5,5,5,5,5,Strategic,Standard,121,0.0,0.035,,,,-0.035,,0,0,0.616,0.616,23,22,23,22,1,3,2,1,,6,1.75,1.48,1.48,38.1
FF,2023-09-29,94.5,2.8,6.09,"Ferrer, Jose A.",657088,678606,single,hit_into_play,,,,,2,Forrest Wall singles on a ground ball to second baseman Luis Garcia.   Nicky Lopez scores.    Forrest Wall to 3rd.  Throwing error by second baseman Luis Garcia.  Throwing error by pitcher Jose A.   Ferrer.,R,L,L,ATL,WSH,X,4,ground_ball,1,1,2023,1.02,1.03,-0.1,3.0,,,670032,2,5,Bot,146.69,147.02,,,,,-9.743931405048532,-137.19883590567733,-4.619884971799628,15.006329389379411,31.06403973726433,-18.244197734924988,3.37,1.53,23,97.9,-6,93.9,2015,6.1,716394,660688,642086,671277,666198,682928,666906,696285,657041,54.38,0.263,0.271,0.9,1,1,0,2,48,3,4-Seam Fastball,3,4,3,4,4,4,4,4,Standard,Standard,115,0.184,0.388,65.3,6.2,0.284,-0.388,97.9,-1,-1,0.369,0.369,23,27,23,28,1,2,5,5,2,12,1.53,1.02,1.02,35.0
