pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
FF,2023-09-30,94.7,-0.25,6.37,"Karinchak, James",656716,675916,walk,ball,,,,,11,Zach McKinstry walks.   Kerry Carpenter to 3rd.    Matt Vierling to 2nd.,R,L,R,DET,CLE,B,,,3,2,2023,-0.46,1.32,-0.13,3.89,,681481,663837,2,7,Bot,,,,,,,1.3011510088446112,-137.94916249587666,-3.7648730049683223,-6.124449654687846,29.05569968710599,-14.60971326060641,3.14,1.55,,,,94.6,2214,6.0,716380,666310,647304,665926,608070,677587,680757,664702,660757,54.47,,0.695903,0.7,1,0,0,,62,9,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,200,0.003,0.188,,,,-0.188,,4,4,0.973,0.973,27,28,28,28,1,3,4,1,,,1.2,0.46,-0.46,57.6
CU,2023-09-30,83.3,-0.11,6.34,"Karinchak, James",656716,675916,,foul,,,,,5,Zach McKinstry walks.   Kerry Carpenter to 3rd.    Matt Vierling to 2nd.,R,L,R,DET,CLE,S,,,3,2,2023,-0.16,-0.46,-0.07,2.57,,681481,663837,2,7,Bot,,,,,,,0.3937496007309521,-121.35400726794153,-1.3072690228748056,-1.693654147931566,24.220089187275043,-36.69012533335414,3.32,1.58,183,76.9,64,82.6,2343,5.8,716380,666310,647304,665926,608070,677587,680757,664702,660757,54.73,,,,,,,,62,8,Curveball,4,0,4,0,0,4,4,0,Standard,Standard,12,0.0,0.0,76.8,7.3,,0.0,88.0,4,4,0.973,0.973,27,28,28,28,1,3,4,1,,,3.74,0.16,-0.16,57.8
FF,2023-09-30,95.2,-0.13,6.38,"Karinchak, James",656716,675916,,ball,,,,,11,Zach McKinstry walks.   Kerry Carpenter to 3rd.    Matt Vierling to 2nd.,R,L,R,DET,CLE,B,,,2,2,2023,-0.52,1.56,-0.16,4.17,,681481,663837,2,7,Bot,,,,,,,1.0668261929669138,-138.6346326191546,-3.593218486714655,-6.948424483720768,33.54134835578305,-11.550145247078916,3.19,1.53,,,,94.5,2340,6.0,716380,666310,647304,665926,608070,677587,680757,664702,660757,54.49,,,,,,,,62,7,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,197,0.0,0.064,,,,-0.064,,4,4,0.973,0.973,27,28,28,28,1,3,4,1,,,0.97,0.52,-0.52,63.4
FF,2023-09-30,94.6,-0.18,6.38,"Karinchak, James",656716,675916,,ball,,,,,11,Zach McKinstry walks.   Kerry Carpenter to 3rd.    Matt Vierling to 2nd.,R,L,R,DET,CLE,B,,,1,2,2023,-0.49,1.5,-1.48,3.46,,681481,663837,2,7,Bot,,,,,,,-2.3096411493454134,-137.69865746235428,-5.232507227516992,-5.620674438080577,33.09860922848547,-12.2375873002582,3.14,1.48,,,,93.9,2220,6.0,716380,666310,647304,665926,608070,677587,680757,664702,660757,54.47,,,,,,,,62,6,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,199,0.0,0.033,,,,-0.033,,4,4,0.973,0.973,27,28,28,28,1,3,4,1,,,1.07,0.49,-0.49,65.8
CU,2023-09-30,84.1,-0.03,6.37,"Karinchak, James",656716,675916,,foul,,,,,8,Zach McKinstry walks.   Kerry Carpenter to 3rd.    Matt Vierling to 2nd.,R,L,R,DET,CLE,S,,,1,2,2023,-0.38,-0.13,0.11,1.87,,681481,663837,2,7,Bot,,,,,,,1.054789342284816,-122.44301748768048,-3.7352291526200254,-4.023771195463105,24.643508548699906,-32.96864558907823,3.32,1.58,,,,83.2,2226,5.7,716380,666310,647304,665926,608070,677587,680757,664702,660757,54.78,,,,,,,,62,5,Curveball,4,0,4,0,0,4,4,0,Standard,Standard,355,0.0,0.0,65.2,7.9,,0.0,,4,4,0.973,0.973,27,28,28,28,1,3,4,1,,,3.36,0.38,-0.38,59.5
CU,2023-09-30,83.8,-0.01,6.44,"Karinchak, James",656716,675916,,foul,,,,,7,Zach McKinstry walks.   Kerry Carpenter to 3rd.    Matt Vierling to 2nd.,R,L,R,DET,CLE,S,,,1,2,2023,-0.3,-0.36,-0.62,1.9,,681481,663837,2,7,Bot,,,,,,,-0.8048478253270012,-122.10693267424314,-3.3731008821266215,-2.833876979113332,23.80361656395563,-35.28717002281764,3.32,1.58,173,64.8,53,83.0,2365,5.7,716380,666310,647304,665926,608070,677587,680757,664702,660757,54.85,,,,,,,,62,4,Curveball,4,0,4,0,0,4,4,0,Standard,Standard,11,0.0,0.0,60.4,7.3,,0.0,88.0,4,4,0.973,0.973,27,28,28,28,1,3,4,1,,,3.59,0.3,-0.3,60.9
CU,2023-09-30,82.2,-0.04,6.48,"Karinchak, James",656716,675916,,foul,,,,,2,Zach McKinstry walks.   Kerry Carpenter to 3rd.    Matt Vierling to 2nd.,R,L,R,DET,CLE,S,,,1,1,2023,-0.33,-0.22,-0.13,3.15,,681481,663837,2,7,Bot,,,,,,,0.4211233729044014,-119.72662880535051,-0.6157732701627124,-3.224597629781058,22.60180039308771,-34.34254834097682,3.32,1.58,167,67.1,36,81.4,2177,5.6,716380,666310,647304,665926,608070,677587,680757,664702,660757,54.86,,,,,,,,62,3,Curveball,4,0,4,0,0,4,4,0,Standard,Standard,12,0.0,-0.069,67.3,6.1,,0.069,88.0,4,4,0.973,0.973,27,28,28,28,1,3,4,1,,,3.58,0.33,-0.33,67.2
CU,2023-09-30,83.5,-0.22,6.34,"Karinchak, James",656716,675916,,blocked_ball,,,,,13,Zach McKinstry walks.   Kerry Carpenter to 3rd.    Matt Vierling to 2nd.,R,L,R,DET,CLE,B,,,0,1,2023,-0.21,-0.64,-0.03,-1.09,,681481,663837,2,7,Bot,,,,,,,0.8560435522986379,-121.46877670723904,-9.35650889580197,-2.2700525206505757,22.873871357882564,-36.99858438130852,3.11,1.45,,,,83.0,2312,5.9,716380,666310,647304,665926,608070,677587,680757,664702,660757,54.64,,,,,,,,62,2,Curveball,4,0,4,0,0,4,4,0,Standard,Standard,1,0.0,0.025,,,,-0.025,,4,4,0.973,0.973,27,28,28,28,1,3,4,1,,,3.9,0.21,-0.21,59.5
FF,2023-09-30,93.7,-0.23,6.39,"Karinchak, James",656716,675916,,called_strike,,,,,2,Zach McKinstry walks.   Kerry Carpenter to 3rd.    Matt Vierling to 2nd.,R,L,R,DET,CLE,S,,,0,0,2023,-0.32,1.49,-0.24,2.8,,681481,663837,2,7,Bot,,,,,,,0.688488205506377,-136.41279579162833,-6.807714819224738,-4.140034533471837,30.394779474395,-12.268538682738518,3.16,1.48,,,,93.0,2241,5.9,716380,666310,647304,665926,608070,677587,680757,664702,660757,54.59,,,,,,,,62,1,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,202,0.0,-0.04,,,,0.04,,4,4,0.973,0.973,27,28,28,28,1,3,4,1,,,1.11,0.32,-0.32,61.1
FF,2023-09-30,93.6,-0.2,6.49,"Karinchak, James",663837,675916,walk,ball,,,,,11,Matt Vierling walks.,R,R,R,DET,CLE,B,,,3,0,2023,-0.45,1.71,-1.39,3.49,,681481,,2,7,Bot,,,,,,,-2.068598053221086,-136.17717713442323,-5.696324523880484,-5.1264765318784,30.775539886570723,-9.888472417780582,3.33,1.48,,,,92.9,2280,5.9,716380,666310,647304,665926,608070,677587,680757,664702,660757,54.56,,0.695903,0.7,1,0,0,,61,4,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,198,0.001,0.052,,,,-0.052,,4,4,0.972,0.972,27,26,28,27,1,3,4,1,,1,0.9,0.45,0.45,67.4
