pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
CU,2024-09-25,78.9,2.15,5.61,"Kikuchi, Yusei",593871,579328,field_out,hit_into_play,,,,,6,Jorge Polanco pops out to shortstop Jeremy Peña.,R,R,L,HOU,SEA,X,6,popup,1,0,2024,-0.5,-0.66,0.42,2.73,663728,,457759,2,6,Top,134.78,151.07,,,,,-2.8654021526964732,-114.80026929529755,1.8288468057737288,-3.893800163307863,22.007923775418153,-38.57347506305695,3.38,1.61,136,81.9,66,79.7,2497,6.9,746331,605170,572138,666197,694376,665161,643289,676694,518792,53.57,0.009,0.008,0.0,1,0,0,3,45,2,Curveball,1,2,2,1,2,1,2,1,Standard,Standard,311,0.054,-0.329,70.0,7.1,0.009,0.329,88.0,-1,1,0.333,0.667,33,30,33,31,3,2,6,1,,3,4.33,-0.5,0.5,47.5
SL,2024-09-25,87.6,2.67,5.32,"Kikuchi, Yusei",593871,579328,,ball,,,,,12,Jorge Polanco pops out to shortstop Jeremy Peña.,R,R,L,HOU,SEA,B,,,0,0,2024,-0.11,0.06,1.07,2.57,663728,,457759,2,6,Top,,,,,,,-3.6588670612881216,-127.58025197876508,-0.6176965017009413,-0.4387523855668729,27.994943568748308,-31.60239313005343,3.38,1.63,,,,88.3,2382,6.8,746331,605170,572138,666197,694376,665161,643289,676694,518792,53.68,,,,,,,,45,1,Slider,1,2,2,1,2,1,2,1,Standard,Standard,204,0.0,0.03,,,,-0.03,,-1,1,0.333,0.667,33,30,33,31,3,2,6,1,,3,2.92,-0.11,0.11,36.2
FF,2024-09-25,96.6,2.49,5.26,"Kikuchi, Yusei",457759,579328,single,hit_into_play,,,,,4,Justin Turner singles on a line drive to left fielder Mauricio Dubón.   Dylan Moore scores.    Victor Robles scores.    Cal Raleigh to 3rd.,R,R,L,HOU,SEA,X,7,line_drive,0,0,2024,0.57,1.41,-0.75,2.65,664238,645302,663728,2,6,Top,55.42,127.07,,,,,-10.074142620700997,-140.2414294726435,-4.6083475362102,9.82354861028848,33.16671913907151,-12.700269360846711,3.45,1.59,249,87.8,20,97.7,2388,7.2,746331,605170,572138,666197,694376,665161,643289,676694,518792,53.35,0.503,0.483,0.9,1,1,0,4,44,1,4-Seam Fastball,1,0,0,1,2,1,2,1,Standard,Standard,147,-0.293,0.522,64.0,6.1,0.623,-0.522,88.0,1,-1,0.626,0.374,33,39,33,40,3,2,6,1,,3,1.05,0.57,-0.57,34.9
FF,2024-09-25,97.2,2.45,5.35,"Kikuchi, Yusei",668227,579328,strikeout,swinging_strike,,,,,6,Randy Arozarena strikes out swinging.,R,R,L,HOU,SEA,S,2,,1,2,2024,0.84,1.43,0.3,2.22,664238,645302,663728,1,6,Top,,,,,,,-7.827778996714749,-141.18102951331983,-6.143704928534632,13.115237636825988,34.13426708052189,-11.872099400499517,3.22,1.5,,,,98.3,2329,7.1,746331,605170,572138,666197,694376,665161,643289,676694,518792,53.37,,0.0,0.0,1,0,0,,43,4,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,142,0.121,-0.18,64.7,5.9,,0.18,,1,-1,0.505,0.495,33,29,33,29,3,2,6,1,,2,1.01,0.84,-0.84,34.9
FF,2024-09-25,96.3,2.56,5.27,"Kikuchi, Yusei",668227,579328,,foul,,,,,8,Randy Arozarena strikes out swinging.,R,R,L,HOU,SEA,S,,,1,1,2024,0.9,1.43,-0.22,1.92,664238,645302,663728,1,6,Top,,,,,,,-9.543186462375411,-139.72112947859935,-6.541290018533351,14.125536817443235,35.955210179373665,-12.122097134876771,3.22,1.5,,,,96.8,2256,7.1,746331,605170,572138,666197,694376,665161,643289,676694,518792,53.44,,,,,,,,43,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,129,0.0,-0.07,79.3,7.8,,0.07,,1,-1,0.505,0.495,33,29,33,29,3,2,6,1,,2,1.07,0.9,-0.9,34.8
SL,2024-09-25,88.2,2.64,5.13,"Kikuchi, Yusei",668227,579328,,blocked_ball,,,,,14,Randy Arozarena strikes out swinging.,R,R,L,HOU,SEA,B,,,0,1,2024,-0.12,0.12,0.41,0.1,664238,645302,663728,1,6,Top,,,,,,,-5.22930836004534,-128.09284674885384,-6.343138936624109,-0.0708703241991854,30.615247349584465,-29.527598395250283,3.13,1.51,,,,88.7,2362,7.1,746331,605170,572138,666197,694376,665161,643289,676694,518792,53.42,,,,,,,,43,2,Slider,1,0,0,1,0,1,0,1,Standard,Standard,231,0.0,0.017,,,,-0.017,,1,-1,0.505,0.495,33,29,33,29,3,2,6,1,,2,2.86,-0.12,0.12,30.2
FF,2024-09-25,95.9,2.63,5.3,"Kikuchi, Yusei",668227,579328,,called_strike,,,,,5,Randy Arozarena strikes out swinging.,R,R,L,HOU,SEA,S,,,0,0,2024,0.67,1.39,0.15,2.41,664238,645302,663728,1,6,Top,,,,,,,-8.165822100180007,-139.33076451358258,-5.225975897534457,10.58133129896838,33.44330140192243,-13.090090867104283,3.39,1.6,,,,96.9,2280,7.1,746331,605170,572138,666197,694376,665161,643289,676694,518792,53.38,,,,,,,,43,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,139,0.0,-0.041,,,,0.041,,1,-1,0.505,0.495,33,29,33,29,3,2,6,1,,2,1.11,0.67,-0.67,35.5
CU,2024-09-25,79.6,2.15,5.56,"Kikuchi, Yusei",663728,579328,single,hit_into_play,,,,,14,Cal Raleigh singles on a soft ground ball to third baseman Shay Whitcomb.   Dylan Moore to 3rd.    Victor Robles to 2nd.,R,R,L,HOU,SEA,X,5,ground_ball,2,1,2024,-0.48,-0.99,0.12,1.02,,664238,645302,1,6,Top,103.35,180.73,,,,,-3.5963895704273097,-115.86598670377738,-1.3315718796281917,-3.620159755111955,22.55529872736802,-41.03781982374202,3.47,1.61,2,58.2,-40,80.8,2597,7.2,746331,605170,572138,666197,694376,665161,643289,676694,518792,53.33,0.163,0.149,0.9,1,1,0,1,42,4,Curveball,1,0,0,1,0,1,0,1,Infield shade,Standard,314,-0.098,0.462,72.3,7.6,0.164,-0.462,88.0,1,-1,0.603,0.397,33,27,33,28,3,2,6,1,,2,4.6,-0.48,0.48,46.9
FF,2024-09-25,94.1,2.61,5.39,"Kikuchi, Yusei",663728,579328,,ball,,,,,12,Cal Raleigh singles on a soft ground ball to third baseman Shay Whitcomb.   Dylan Moore to 3rd.    Victor Robles to 2nd.,R,R,L,HOU,SEA,B,,,1,1,2024,0.74,1.42,1.03,3.9,,664238,645302,1,6,Top,,,,,,,-5.8253503094383445,-136.93834225410478,-1.296566729201191,10.575427239998872,32.208573234955,-14.265421465135418,3.47,1.63,,,,95.1,2343,7.0,746331,605170,572138,666197,694376,665161,643289,676694,518792,53.48,,,,,,,,42,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shade,Standard,141,0.0,0.042,,,,-0.042,,1,-1,0.603,0.397,33,27,33,28,3,2,6,1,,2,1.16,0.74,-0.74,36.5
CU,2024-09-25,81.5,2.24,5.56,"Kikuchi, Yusei",663728,579328,,blocked_ball,,,,,14,Cal Raleigh singles on a soft ground ball to third baseman Shay Whitcomb.   Dylan Moore to 3rd.    Victor Robles to 2nd.,R,R,L,HOU,SEA,B,,,0,1,2024,-0.54,-0.76,1.13,0.8,,664238,645302,1,6,Top,,,,,,,-1.4832940289422496,-118.60079380439286,-2.571835706175742,-4.72474876346578,25.03838435761188,-38.995994136452495,3.38,1.63,,,,82.2,2633,7.0,746331,605170,572138,666197,694376,665161,643289,676694,518792,53.51,,,,,,,,42,2,Curveball,1,0,0,1,0,1,0,1,Infield shade,Standard,310,0.0,0.015,,,,-0.015,,1,-1,0.603,0.397,33,27,33,28,3,2,6,1,,2,4.22,-0.54,0.54,44.6
