pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
FF,2024-09-24,92.8,1.25,6.25,"Parker, Mitchell",493329,680730,strikeout,foul_tip,,,,,2,Yuli Gurriel strikes out on a foul tip.,R,R,L,WSH,KC,S,2,,2,2,2024,0.42,1.52,0.17,3.22,,,,2,5,Top,,,,,,,-3.7267220376273977,-135.0672861178113,-5.341133022348976,5.955388129846216,30.469765095113974,-12.587178111342306,3.44,1.59,,,,93.5,2147,6.8,744802,660688,660766,677588,702358,683083,695578,696285,686611,53.73,,0.0,0.0,1,0,0,,38,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,154,0.014,-0.219,74.0,7.2,,0.219,,0,0,0.551,0.449,24,40,25,40,3,2,7,2,,1,1.13,0.42,-0.42,59.0
CU,2024-09-24,80.5,1.59,6.07,"Parker, Mitchell",493329,680730,,called_strike,,,,,6,Yuli Gurriel strikes out on a foul tip.,R,R,L,WSH,KC,S,,,2,1,2024,0.05,-0.71,0.42,2.71,,,,2,5,Top,,,,,,,-2.704479226039669,-117.34326045283,0.5154867215903689,0.9562922722868684,20.94537301482261,-39.01533205390046,3.36,1.61,,,,81.3,2062,6.6,744802,660688,660766,677588,702358,683083,695578,696285,686611,53.89,,,,,,,,38,4,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,328,0.0,-0.084,,,,0.084,,0,0,0.551,0.449,24,40,25,40,3,2,7,2,,1,4.19,0.05,-0.05,51.9
CU,2024-09-24,80.5,1.88,6.05,"Parker, Mitchell",493329,680730,,ball,,,,,12,Yuli Gurriel strikes out on a foul tip.,R,R,L,WSH,KC,B,,,1,1,2024,-0.16,-0.88,0.98,3.39,,,,2,5,Top,,,,,,,-1.7178455942176278,-117.2931801591638,2.415983424048769,-1.1671148121689323,20.87450068903626,-41.005806196746526,3.39,1.61,,,,81.4,2118,6.7,744802,660688,660766,677588,702358,683083,695578,696285,686611,53.82,,,,,,,,38,3,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,322,0.0,0.058,,,,-0.058,,0,0,0.551,0.449,24,40,25,40,3,2,7,2,,1,4.38,-0.16,0.16,51.7
FF,2024-09-24,92.5,1.59,6.11,"Parker, Mitchell",493329,680730,,foul,,,,,1,Yuli Gurriel strikes out on a foul tip.,R,R,L,WSH,KC,S,,,1,0,2024,0.5,1.45,-0.31,3.03,,,,2,5,Top,,,,,,,-5.9859680388378065,-134.4959774300801,-5.265219889669123,7.324777368428638,28.368429947902573,-13.567511020585542,3.44,1.59,91,69.5,81,93.4,2289,6.8,744802,660688,660766,677588,702358,683083,695578,696285,686611,53.68,,,,,,,,38,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,156,0.0,-0.051,70.9,7.8,,0.051,88.0,0,0,0.551,0.449,24,40,25,40,3,2,7,2,,1,1.21,0.5,-0.5,53.4
FF,2024-09-24,92.1,1.26,6.23,"Parker, Mitchell",493329,680730,,ball,,,,,14,Yuli Gurriel strikes out on a foul tip.,R,R,L,WSH,KC,B,,,0,0,2024,0.35,1.56,0.32,1.52,,,,2,5,Top,,,,,,,-3.1861654214602426,-133.86059940905218,-9.583926371120796,4.88407523833316,28.1715578055948,-11.57991787992152,3.53,1.67,,,,93.0,2206,6.8,744802,660688,660766,677588,702358,683083,695578,696285,686611,53.68,,,,,,,,38,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,155,0.0,0.04,,,,-0.04,,0,0,0.551,0.449,24,40,25,40,3,2,7,2,,1,1.13,0.35,-0.35,58.3
CU,2024-09-24,81.2,1.72,6.03,"Parker, Mitchell",521692,680730,strikeout,swinging_strike,,,,,9,Salvador Perez strikes out swinging.,R,R,L,WSH,KC,S,2,,1,2,2024,0.04,-0.57,0.71,1.61,,,,1,5,Top,,,,,,,-2.3856333410320643,-118.37685624567592,-2.3001345439435505,0.8404480991766776,20.82936239483741,-37.3247260466976,3.63,1.7,,,,82.4,2063,6.8,744802,660688,660766,677588,702358,683083,695578,696285,686611,53.65,,0.0,0.0,1,0,0,,37,5,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,328,0.021,-0.182,69.2,9.0,,0.182,,0,0,0.53,0.47,24,34,25,34,3,2,7,2,,1,3.99,0.04,-0.04,54.3
CU,2024-09-24,81.9,1.92,5.93,"Parker, Mitchell",521692,680730,,foul,,,,,13,Salvador Perez strikes out swinging.,R,R,L,WSH,KC,S,,,1,2,2024,-0.18,-0.45,-0.15,1.47,,,,1,5,Top,,,,,,,-4.377397196135068,-119.2625990335813,-2.7166608506891,-0.9471223215913476,20.94507496110029,-36.234109835228395,3.63,1.7,249,98.4,18,83.1,2099,6.9,744802,660688,660766,677588,702358,683083,695578,696285,686611,53.62,,,,,,,,37,4,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,329,0.0,0.0,74.0,8.8,,0.0,98.4,0,0,0.53,0.47,24,34,25,34,3,2,7,2,,1,3.82,-0.18,0.18,49.4
CU,2024-09-24,82.1,1.83,5.92,"Parker, Mitchell",521692,680730,,swinging_strike,,,,,14,Salvador Perez strikes out swinging.,R,R,L,WSH,KC,S,,,1,1,2024,-0.27,-0.47,0.26,0.91,,,,1,5,Top,,,,,,,-3.063870000129196,-119.59553279109856,-3.9400789822510367,-1.9643487329387257,23.1395605989109,-36.12361003797298,3.63,1.7,,,,82.9,2381,6.8,744802,660688,660766,677588,702358,683083,695578,696285,686611,53.72,,,,,,,,37,3,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,333,0.0,-0.061,66.9,9.2,,0.061,,0,0,0.53,0.47,24,34,25,34,3,2,7,2,,1,3.84,-0.27,0.27,53.7
CU,2024-09-24,82.3,1.91,5.97,"Parker, Mitchell",521692,680730,,swinging_strike,,,,,9,Salvador Perez strikes out swinging.,R,R,L,WSH,KC,S,,,1,0,2024,-0.07,-0.32,0.28,2.25,,,,1,5,Top,,,,,,,-3.5838439884211084,-119.80420496165551,-1.3070098903036929,-0.0359999688706911,22.577557628801884,-35.246319027662565,3.63,1.7,,,,83.0,2341,6.6,744802,660688,660766,677588,702358,683083,695578,696285,686611,53.85,,,,,,,,37,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,336,0.0,-0.051,74.3,8.9,,0.051,,0,0,0.53,0.47,24,34,25,34,3,2,7,2,,1,3.68,-0.07,0.07,50.8
FS,2024-09-24,85.1,1.78,6.04,"Parker, Mitchell",521692,680730,,ball,,,,,12,Salvador Perez strikes out swinging.,R,R,L,WSH,KC,B,,,0,0,2024,0.31,1.09,1.25,4.2,,,,1,5,Top,,,,,,,-1.8886950426559783,-123.92831793924756,-0.1301761803854887,3.6288908872544257,26.90618999910027,-21.223427116884817,3.6,1.7,,,,85.5,743,6.7,744802,660688,660766,677588,702358,683083,695578,696285,686611,53.81,,,,,,,,37,1,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,145,0.0,0.039,,,,-0.039,,0,0,0.53,0.47,24,34,25,34,3,2,7,2,,1,2.08,0.31,-0.31,53.7
CU,2024-09-24,81.8,1.78,6.07,"Parker, Mitchell",677951,680730,field_out,hit_into_play,,,,,9,"Bobby Witt Jr. grounds out, third baseman Trey Lipscomb to first baseman Juan Yepez.",R,R,L,WSH,KC,X,5,ground_ball,0,2,2024,-0.01,-0.78,0.35,1.61,,,,0,5,Top,104.05,176.33,,,,,-3.22627868556146,-119.17004948073804,-2.043523196700794,0.4582572291911692,22.003508456572387,-39.473490699891215,3.49,1.64,6,86.1,-17,82.5,2309,6.6,744802,660688,660766,677588,702358,683083,695578,696285,686611,53.87,0.077,0.084,0.0,1,0,0,2,36,3,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,324,0.03,-0.163,79.5,7.7,0.099,0.163,88.0,0,0,0.5,0.5,24,24,25,24,3,2,7,2,,1,4.17,-0.01,0.01,50.1
FF,2024-09-24,91.4,1.63,6.18,"Parker, Mitchell",677951,680730,,called_strike,,,,,12,"Bobby Witt Jr. grounds out, third baseman Trey Lipscomb to first baseman Juan Yepez.",R,R,L,WSH,KC,S,,,0,1,2024,0.44,1.62,0.84,3.2,,,,0,5,Top,,,,,,,-2.9633000121330277,-133.0393899760169,-5.181334843804359,5.826519382901851,27.3351854779017,-12.017808602822598,3.58,1.67,,,,92.4,2238,6.8,744802,660688,660766,677588,702358,683083,695578,696285,686611,53.7,,,,,,,,36,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,157,0.0,-0.054,,,,0.054,,0,0,0.5,0.5,24,24,25,24,3,2,7,2,,1,1.1,0.44,-0.44,55.3
FF,2024-09-24,90.5,1.39,6.28,"Parker, Mitchell",677951,680730,,called_strike,,,,,14,"Bobby Witt Jr. grounds out, third baseman Trey Lipscomb to first baseman Juan Yepez.",R,R,L,WSH,KC,S,,,0,0,2024,0.39,1.58,0.95,1.79,,,,0,5,Top,,,,,,,-1.926779493039087,-131.6781500172849,-8.757355935333317,4.92540681003113,25.88956072277328,-12.133380466750426,3.55,1.57,,,,91.6,2082,6.8,744802,660688,660766,677588,702358,683083,695578,696285,686611,53.74,,,,,,,,36,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,157,0.0,-0.037,,,,0.037,,0,0,0.5,0.5,24,24,25,24,3,2,7,2,,1,1.18,0.39,-0.39,58.7
FF,2024-09-24,91.3,1.57,6.22,"Parker, Mitchell",502054,680730,field_out,hit_into_play,,,,,6,"Tommy Pham grounds out, shortstop Nasim Nuñez to first baseman Juan Yepez.",R,R,L,WSH,KC,X,6,ground_ball,2,1,2024,0.48,1.49,0.53,2.82,641658,,664728,2,4,Top,114.71,162.09,,,,,-3.6903810568339903,-132.8563397431172,-5.919711428795716,6.483497880681814,28.727675850034,-13.4158027075688,3.53,1.65,6,95.5,-23,91.9,2153,6.6,744802,660688,660766,677588,702358,683083,695578,696285,686611,53.85,0.117,0.106,0.0,1,0,0,2,31,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,153,0.059,-0.296,78.3,7.0,0.132,0.296,95.5,0,0,0.5,0.5,24,36,25,36,3,2,7,2,,1,1.24,0.48,-0.48,54.5
FF,2024-09-24,91.2,1.03,6.3,"Parker, Mitchell",502054,680730,,blocked_ball,,,,,13,"Tommy Pham grounds out, shortstop Nasim Nuñez to first baseman Juan Yepez.",R,R,L,WSH,KC,B,,,1,1,2024,0.28,1.59,-0.8,0.39,641658,,664728,2,4,Top,,,,,,,-5.211650368049319,-132.288977021381,-12.469379042566944,4.3163895841751305,26.10740093318067,-11.06724830341606,3.43,1.69,,,,91.9,2093,6.7,744802,660688,660766,677588,702358,683083,695578,696285,686611,53.8,,,,,,,,31,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,166,0.0,0.024,,,,-0.024,,0,0,0.5,0.5,24,36,25,36,3,2,7,2,,1,1.15,0.28,-0.28,61.6
FF,2024-09-24,89.7,0.96,6.44,"Parker, Mitchell",502054,680730,,foul,,,,,2,"Tommy Pham grounds out, shortstop Nasim Nuñez to first baseman Juan Yepez.",R,R,L,WSH,KC,S,,,1,0,2024,-0.05,1.74,-0.16,3.14,641658,,664728,2,4,Top,,,,,,,-2.6833592255041903,-130.55561404149776,-5.9126889619138705,-0.0412141620965059,27.2359920069476,-11.1999867419285,3.53,1.65,240,75.9,38,90.4,2178,6.7,744802,660688,660766,677588,702358,683083,695578,696285,686611,53.82,,,,,,,,31,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,165,0.0,-0.045,67.3,5.6,,0.045,88.0,0,0,0.5,0.5,24,36,25,36,3,2,7,2,,1,1.09,-0.05,0.05,65.2
